orf,bytes,used_in_paper
YLR200W,359926,FALSE
YLR201C,802744,FALSE
YLR202C,479224,FALSE
YLR203C,1336553,FALSE
YLR204W,359926,FALSE
YLR205C,981691,FALSE
YLR206W,2444609,FALSE
YLR207W,2700392,FALSE
YLR208W,914965,FALSE
YLR209C,957427,FALSE
YLR210W,1429565,FALSE
YLR211C,760282,FALSE
YLR212C,1448774,TRUE
YLR213C,1318355,FALSE
YLR214W,2235332,FALSE
YLR215C,1106045,FALSE
YLR216C,1139408,FALSE
YLR217W,338695,FALSE
YLR218C,533818,FALSE
YLR219W,2249486,FALSE
YLR220W,990790,FALSE
YLR221C,681424,FALSE
YLR222C,2492126,FALSE
YLR223C,3427301,FALSE
YLR224W,1135364,FALSE
YLR225C,1248596,FALSE
YLR226W,1240508,FALSE
YLR227C,1585259,FALSE
YLR228C,2628611,FALSE
YLR229C,593467,FALSE
YLR230W,321508,FALSE
YLR231C,1388114,FALSE
YLR232W,362959,FALSE
YLR233C,2143331,FALSE
YLR234W,2003813,FALSE
YLR235C,464059,FALSE
YLR236C,389245,FALSE
YLR237W,1978538,FALSE
YLR238W,1463939,FALSE
YLR239C,1008988,FALSE
YLR240W,2668040,FALSE
YLR241W,2385971,FALSE
YLR242C,991801,FALSE
YLR243W,839140,FALSE
YLR244C,1187936,FALSE
YLR245C,444850,FALSE
YLR246W,1104023,FALSE
YLR247C,4734524,FALSE
YLR248W,1889570,FALSE
YLR249W,3203870,FALSE
YLR250W,723886,FALSE
YLR251W,611665,FALSE
YLR252W,322519,FALSE
YLR253W,1739942,FALSE
YLR254C,587401,FALSE
YLR255C,406432,FALSE
YLR256W,4943801,FALSE
YLR257W,999889,FALSE
YLR258W,2165573,FALSE
YLR259C,1785437,FALSE
YLR260W,2264651,FALSE
YLR261C,341728,FALSE
YLR262C,666259,FALSE
YLR263W,2541665,FALSE
YLR264W,218386,FALSE
YLR265C,1051451,FALSE
YLR266C,2140298,FALSE
YLR267W,1742975,FALSE
YLR268W,663226,FALSE
YLR269C,372058,FALSE
YLR270W,1080770,FALSE
YLR271W,853294,FALSE
YLR272C,3606248,FALSE
YLR273C,1994714,TRUE
YLR274W,2364740,FALSE
YLR275W,452938,FALSE
YLR276C,1816778,FALSE
YLR277C,2377883,FALSE
YLR278C,4511093,FALSE
YLR279W,419575,FALSE
YLR280C,365992,FALSE
YLR281C,484279,FALSE
YLR282C,356893,FALSE
YLR283W,966526,FALSE
YLR284C,863404,FALSE
YLR285W,805777,FALSE
YLR286C,1915856,FALSE
YLR287C,1112111,FALSE
YLR288C,1451807,FALSE
YLR289W,1987637,FALSE
YLR290C,855316,FALSE
YLR291C,1169738,FALSE
YLR292C,599533,FALSE
YLR293C,678391,FALSE
YLR294C,346783,FALSE
YLR295C,390256,FALSE
YLR296W,368014,FALSE
YLR297W,405421,FALSE
YLR298C,714787,FALSE
YLR299W,2106935,FALSE
YLR300W,1372949,FALSE
YLR301W,754216,FALSE
YLR302C,389245,FALSE
YLR303W,1360817,FALSE
YLR304C,2373839,FALSE
YLR305C,5776865,FALSE
YLR306W,739051,FALSE
YLR307W,955405,FALSE
YLR308W,960460,FALSE
YLR309C,2803514,FALSE
YLR310C,4844723,FALSE
YLR311C,486301,FALSE
YLR312C,1224332,FALSE
YLR313C,1621655,FALSE
YLR314C,1591325,FALSE
YLR315W,478213,FALSE
YLR316C,1118177,FALSE
YLR317W,450916,FALSE
YLR318W,2799470,TRUE
YLR319C,2410235,FALSE
YLR320W,4424147,FALSE
YLR321C,1306223,FALSE
YLR322W,329596,FALSE
YLR323C,799711,FALSE
YLR324W,1651985,FALSE
YLR325C,250738,FALSE
YLR326W,765337,FALSE
YLR327C,275002,FALSE
YLR328W,1230398,FALSE
YLR329W,945295,FALSE
YLR330W,2148386,FALSE
YLR331C,393289,FALSE
YLR332W,1233431,FALSE
YLR333C,792634,FALSE
YLR334C,896767,FALSE
YLR335W,2201969,FALSE
YLR336C,2740832,FALSE
YLR337C,2678150,FALSE
YLR338W,953383,FALSE
YLR339C,569203,FALSE
YLR340W,972592,FALSE
YLR341W,1463939,FALSE
YLR342W,5709128,FALSE
YLR343W,1700513,FALSE
YLR344W,855316,FALSE
YLR345W,1557962,FALSE
YLR346C,320497,FALSE
YLR347C,2625578,FALSE
YLR348C,917998,FALSE
YLR349W,601555,FALSE
YLR350W,669292,FALSE
YLR351C,896767,FALSE
YLR352W,2461796,FALSE
YLR353W,1865306,FALSE
YLR354C,1030220,FALSE
YLR355C,1212200,FALSE
YLR356W,611665,FALSE
YLR357W,2711513,FALSE
YLR358C,582346,FALSE
YLR359W,1519544,FALSE
YLR360W,1345652,FALSE
YLR361C,1767239,FALSE
YLR362W,2188826,FALSE
YLR363C,675358,FALSE
YLR364W,345772,FALSE
YLR365W,351838,FALSE
YLR366W,332629,FALSE
YLR367W,1483148,FALSE
YLR368W,1886537,FALSE
YLR369W,2008868,FALSE
YLR370C,554038,FALSE
YLR371W,4234079,FALSE
YLR372W,1060550,FALSE
YLR373C,2746898,FALSE
YLR374C,408454,FALSE
YLR375W,1054484,FALSE
YLR376C,748150,FALSE
YLR377C,1069649,FALSE
YLR378C,1470005,FALSE
YLR379W,392278,FALSE
YLR380W,1251629,FALSE
YLR381W,2237354,FALSE
YLR382C,2726678,FALSE
YLR383W,3408092,FALSE
YLR384C,4105682,FALSE
YLR385C,414520,FALSE
YLR386W,2684216,FALSE
YLR387C,1324421,FALSE
YLR388W,683446,FALSE
YLR389C,3129056,FALSE
YLR390W,367003,FALSE
YLR392C,1585259,FALSE
YLR393W,860371,FALSE
YLR394W,1479104,FALSE
YLR395C,250738,FALSE
YLR396C,2109968,FALSE
YLR397C,2379905,FALSE
YLR398C,3922691,FALSE
YLR399C,2100869,FALSE
YLR400W,492367,FALSE
YLR401C,2040209,FALSE
YLR402W,205243,FALSE
YLR403W,2129177,FALSE
YLR404W,878569,FALSE
YLR405W,1127276,FALSE
YLR406C,712765,FALSE
YLR407W,705688,FALSE
YLR408C,384190,FALSE
YLR409C,2862152,FALSE
YLR410W,3489983,FALSE
YLR411W,745117,FALSE
YLR412W,845206,FALSE
YLR413W,2073572,FALSE
YLR414C,812854,FALSE
YLR415C,374080,FALSE
YLR416C,434740,FALSE
YLR417W,1758140,FALSE
YLR418C,1206134,FALSE
YLR419W,4389773,FALSE
YLR420W,1118177,FALSE
YLR421C,487312,FALSE
YLR422W,5873921,FALSE
YLR423C,1278926,FALSE
YLR424W,2161529,FALSE
YLR425W,3979307,FALSE
YLR426W,1113122,FALSE
YLR427W,2046275,FALSE
YLR428C,361948,FALSE
YLR429W,1988648,TRUE
YLR430W,6867734,FALSE
YLR431C,1389125,FALSE
YLR432W,1600424,FALSE
YLR433C,1691414,FALSE
YLR434C,423619,FALSE
YLR435W,666259,FALSE
YLR436C,3879218,FALSE
YLR437C,466081,FALSE
YLR438W,1300157,FALSE
YLR439W,981691,FALSE
YLR440C,2200958,FALSE
YLR441C,789601,FALSE
YLR442C,2980439,FALSE
YLR443W,1372949,FALSE
YLR444C,317464,FALSE
YLR445W,669292,FALSE
YLR446W,1344641,FALSE
YLR447C,1060550,FALSE
YLR448W,940240,FALSE
YLR449W,1289036,FALSE
YLR450W,3189716,FALSE
YLR451W,2740832,FALSE
YLR452C,2133221,FALSE
YLR453C,1212200,TRUE
YLR454W,7990955,FALSE
YLR455W,936196,FALSE
YLR456W,633907,FALSE
YLR457C,982702,FALSE
YLR458W,396322,FALSE
YLR459W,1209167,FALSE
YLR460C,1172771,FALSE
YLR461W,381157,FALSE
YLR462W,626830,FALSE
YLR463C,569203,FALSE
YLR464W,951361,FALSE
YLR465C,323530,FALSE
YLR466W,4205771,FALSE
YLR467W,5461433,FALSE
YML001W,646039,FALSE
YML002W,2249486,FALSE
YML003W,922042,FALSE
YML004C,1003933,FALSE
YML005W,1415411,FALSE
YML006C,2476961,FALSE
YML007W,2627600,FALSE
YML008C,1175804,FALSE
YML009C,226474,FALSE
YML010W,3489983,FALSE
YML011C,551005,FALSE
YML012W,654127,FALSE
YML013W,1785437,FALSE
YML014W,860371,FALSE
YML015C,1063583,FALSE
YML016C,2113001,FALSE
YML017W,2563907,FALSE
YML018C,1206134,FALSE
YML019W,1043363,FALSE
YML020W,2029088,FALSE
YML021C,1103012,FALSE
YML022W,581335,FALSE
YML023C,1700513,FALSE
YML024W,834085,FALSE
YML025C,1003933,FALSE
YML026C,868459,FALSE
YML027W,1181870,FALSE
YML028W,608632,FALSE
YML029W,2555819,FALSE
YML030W,496411,FALSE
YML031W,2000780,FALSE
YML032C,1448774,FALSE
YML034W,3078506,FALSE
YML035C,2470895,FALSE
YML036W,678391,FALSE
YML037C,1047407,FALSE
YML038C,1354751,FALSE
YML041C,863404,FALSE
YML042W,2046275,FALSE
YML043C,1551896,FALSE
YML046W,1927988,FALSE
YML047C,1163672,FALSE
YML048W,1292069,FALSE
YML049C,4273508,FALSE
YML050W,957427,FALSE
YML051W,1334531,FALSE
YML052W,936196,FALSE
YML053C,790612,FALSE
YML054C,1806668,FALSE
YML055W,555049,FALSE
YML056C,2032121,FALSE
YML057W,1846097,FALSE
YML058W,329596,FALSE
YML059C,5110616,FALSE
YML060W,1154573,FALSE
YML061C,2631644,FALSE
YML062C,1215233,FALSE
YML063W,787579,FALSE
YML064C,757249,FALSE
YML065W,2900570,FALSE
YML066C,1134353,FALSE
YML067C,1178837,FALSE
YML068W,1424510,FALSE
YML069W,1688381,FALSE
YML070W,1785437,FALSE
YML071C,1935065,FALSE
YML072C,4703183,FALSE
YML073C,976636,FALSE
YML074C,1349696,FALSE
YML075C,3211958,FALSE
YML076C,2877317,FALSE
YML077W,496411,FALSE
YML078W,566170,FALSE
YML079W,626830,FALSE
YML080W,1297124,FALSE
YML081W,3808448,FALSE
YML082W,2000780,FALSE
YML083C,1281959,FALSE
YML084W,360937,FALSE
YML085C,1501346,FALSE
YML086C,1609523,FALSE
YML087C,961471,FALSE
YML088W,2040209,FALSE
YML089C,389245,FALSE
YML090W,422608,FALSE
YML091C,3668930,FALSE
YML092C,772414,FALSE
YML093W,2784305,FALSE
YML094W,592456,FALSE
YML095C,651094,FALSE
YML096W,1609523,FALSE
YML097C,1382048,FALSE
YML098W,520675,FALSE
YML099C,2683205,TRUE
YML100W,3370685,FALSE
YML101C,369025,FALSE
YML102W,1433609,FALSE
YML103C,5157122,FALSE
YML104C,3434378,FALSE
YML105C,843184,FALSE
YML106W,699622,FALSE
YML107C,1029209,FALSE
YML108W,332629,FALSE
YML109W,2896526,FALSE
YML110C,948328,FALSE
YML111W,2827778,TRUE
YML112W,911932,FALSE
YML113W,873514,FALSE
YML114C,1560995,FALSE
YML115C,1637831,FALSE
YML116W,1660073,FALSE
YML117W,3648710,FALSE
YML118W,1602446,FALSE
YML119W,1096946,FALSE
YML120C,1570094,FALSE
YML121W,957427,TRUE
YML122C,399355,FALSE
YML123C,1796558,FALSE
YML124C,1669172,FALSE
YML125C,960460,FALSE
YML126C,1504379,FALSE
YML127W,1776338,FALSE
YML128C,1570094,FALSE
YML129C,226474,FALSE
YML130C,1721744,FALSE
YML131W,1121210,FALSE
YML132W,1170749,FALSE
YML133C,4281596,FALSE
YMR001C,2152430,FALSE
YMR002W,520675,FALSE
YMR003W,651094,FALSE
YMR004W,1564028,FALSE
YMR005W,1192991,FALSE
YMR006C,2155463,FALSE
YMR007W,400366,FALSE
YMR008C,2236343,FALSE
YMR009W,557071,FALSE
YMR010W,1242530,FALSE
YMR011W,1659062,FALSE
YMR012W,3887306,FALSE
YMR013C,1588292,FALSE
YMR014W,1627721,FALSE
YMR015C,1645919,FALSE
YMR016C,2498192,FALSE
YMR017W,1260728,FALSE
YMR018W,1608512,FALSE
YMR019W,2901581,FALSE
YMR020W,1564028,FALSE
YMR021C,1278926,FALSE
YMR022W,514609,FALSE
YMR023C,1619633,FALSE
YMR024W,1197035,FALSE
YMR025W,911932,FALSE
YMR026C,1225343,FALSE
YMR027W,1441697,FALSE
YMR028W,1127276,FALSE
YMR029C,1600424,FALSE
YMR030W,1188947,FALSE
YMR031C,2611424,FALSE
YMR032W,2061440,FALSE
YMR033W,1517522,FALSE
YMR034C,1332509,FALSE
YMR035W,551005,FALSE
YMR036C,1721744,FALSE
YMR037C,2199947,FALSE
YMR038C,769381,FALSE
YMR039C,977647,FALSE
YMR040W,500455,FALSE
YMR041C,1031231,FALSE
YMR042W,554038,FALSE
YMR043W,1225343,FALSE
YMR044W,1554929,FALSE
YMR047C,3407081,FALSE
YMR048W,975625,FALSE
YMR049C,2461796,FALSE
YMR052W,633907,FALSE
YMR053C,2592215,FALSE
YMR054W,2725667,FALSE
YMR055C,942262,FALSE
YMR056C,951361,FALSE
YMR057C,401377,FALSE
YMR058W,1957307,FALSE
YMR059W,402388,FALSE
YMR060C,1005955,FALSE
YMR061W,2067506,FALSE
YMR062C,1351718,FALSE
YMR063W,739051,FALSE
YMR064W,1628732,FALSE
YMR065W,1560995,FALSE
YMR066W,2765096,FALSE
YMR067C,1275893,FALSE
YMR068W,1333520,FALSE
YMR069W,887668,FALSE
YMR070W,2256563,FALSE
YMR071C,522697,FALSE
YMR072W,569203,FALSE
YMR073C,623797,FALSE
YMR074C,456982,FALSE
YMR075W,2089748,FALSE
YMR076C,3888317,FALSE
YMR077C,684457,FALSE
YMR078C,2267684,FALSE
YMR079W,1095935,FALSE
YMR080C,2979428,FALSE
YMR081C,1130309,FALSE
YMR082C,374080,FALSE
YMR083W,1152551,FALSE
YMR084W,830041,FALSE
YMR085W,1330487,TRUE
YMR086W,2932922,FALSE
YMR087W,875536,FALSE
YMR088C,1719722,FALSE
YMR089C,2555819,FALSE
YMR090W,742084,FALSE
YMR091C,1351718,FALSE
YMR092C,1879460,FALSE
YMR093W,1570094,FALSE
YMR094W,1463939,FALSE
YMR095C,694567,FALSE
YMR096W,927097,FALSE
YMR097C,1128287,FALSE
YMR098C,1874405,FALSE
YMR099C,914965,FALSE
YMR100W,1894625,FALSE
YMR101C,1059539,FALSE
YMR102C,2588171,FALSE
YMR103C,397333,FALSE
YMR104C,2140298,FALSE
YMR105C,1739942,FALSE
YMR106C,1921922,FALSE
YMR107W,363970,FALSE
YMR108W,2100869,FALSE
YMR109W,3785195,FALSE
YMR110C,1629743,FALSE
YMR111C,1415411,FALSE
YMR112C,411487,FALSE
YMR113W,1309256,FALSE
YMR114C,1131320,FALSE
YMR115W,1533698,FALSE
YMR116C,1259717,FALSE
YMR117C,660193,FALSE
YMR118C,608632,FALSE
YMR119W,1920911,TRUE
YMR120C,1811723,FALSE
YMR121C,650083,FALSE
YMR122C,405421,FALSE
YMR123W,384190,FALSE
YMR124W,3227123,FALSE
YMR125W,2962241,FALSE
YMR126C,1051451,FALSE
YMR127C,1043363,FALSE
YMR128W,3866075,FALSE
YMR129W,4071308,FALSE
YMR130W,930130,FALSE
YMR131C,1622666,FALSE
YMR132C,649072,FALSE
YMR133W,1466972,FALSE
YMR134W,732985,FALSE
YMR135C,1448774,FALSE
YMR136W,1938098,FALSE
YMR137C,2018978,FALSE
YMR138W,593467,FALSE
YMR139W,1137386,FALSE
YMR140W,1498313,FALSE
YMR141C,324541,FALSE
YMR142C,1030220,FALSE
YMR143W,1022132,FALSE
YMR144W,1051451,FALSE
YMR145C,1713656,FALSE
YMR146C,1066616,FALSE
YMR147W,690523,FALSE
YMR148W,472147,FALSE
YMR149W,881602,FALSE
YMR150C,590434,FALSE
YMR151W,476191,FALSE
YMR152W,1122221,FALSE
YMR153W,1454840,FALSE
YMR154C,2219156,FALSE
YMR155W,1673216,FALSE
YMR156C,736018,FALSE
YMR157C,787579,FALSE
YMR158W,484279,FALSE
YMR159C,470125,FALSE
YMR160W,2491115,FALSE
YMR161W,693556,FALSE
YMR162C,5036813,FALSE
YMR163C,2154452,FALSE
YMR164C,3777107,FALSE
YMR165C,2660963,FALSE
YMR166C,1130309,TRUE
YMR167W,2369795,FALSE
YMR168C,1858229,FALSE
YMR169C,1560995,FALSE
YMR170C,1548863,FALSE
YMR171C,1688381,FALSE
YMR172W,2198936,FALSE
YMR173W,7148792,FALSE
YMR174C,220408,FALSE
YMR175W,254782,FALSE
YMR176W,4301816,FALSE
YMR177W,1597391,FALSE
YMR178W,845206,FALSE
YMR179W,2313179,FALSE
YMR180C,1045385,FALSE
YMR181C,488323,FALSE
YMR182C,655138,FALSE
YMR183C,908899,FALSE
YMR184W,614698,FALSE
YMR185W,2991560,FALSE
YMR186W,2173661,FALSE
YMR187C,1323410,FALSE
YMR188C,732985,FALSE
YMR189W,3150287,FALSE
YMR190C,4402916,FALSE
YMR191W,1145474,FALSE
YMR192W,2197925,FALSE
YMR193W,796678,FALSE
YMR194W,792634,FALSE
YMR195W,400366,FALSE
YMR196W,3321146,FALSE
YMR197C,672325,FALSE
YMR198W,1816778,TRUE
YMR199W,1670183,FALSE
YMR200W,790612,FALSE
YMR201C,1259717,FALSE
YMR202W,687490,FALSE
YMR203W,1187936,FALSE
YMR204C,1349696,FALSE
YMR205C,2922812,FALSE
YMR206W,963493,FALSE
YMR207C,6480521,FALSE
YMR208W,1359806,FALSE
YMR209C,1402268,FALSE
YMR210W,1378004,FALSE
YMR211W,1454840,FALSE
YMR212C,2385971,FALSE
YMR213W,1822844,FALSE
YMR214W,1169738,FALSE
YMR215W,1669172,FALSE
YMR216C,2313179,FALSE
YMR217W,1606490,FALSE
YMR218C,3372707,FALSE
YMR219W,5057033,FALSE
YMR220W,1382048,FALSE
YMR221C,1542797,FALSE
YMR222C,690523,FALSE
YMR223W,1442708,FALSE
YMR224C,2119067,FALSE
YMR225C,462037,FALSE
YMR226C,823975,FALSE
YMR227C,1873394,FALSE
YMR228W,1049429,FALSE
YMR229C,5270354,FALSE
YMR230W,752194,FALSE
YMR231W,3138155,FALSE
YMR232W,2070539,FALSE
YMR233W,699622,FALSE
YMR234W,1069649,FALSE
YMR235C,1263761,FALSE
YMR236W,490345,FALSE
YMR237W,2210057,FALSE
YMR238W,1418444,FALSE
YMR239C,1442708,TRUE
YMR240C,1336553,FALSE
YMR241W,989779,FALSE
YMR242C,1078748,FALSE
YMR243C,1354751,FALSE
YMR244W,1090880,FALSE
YMR245W,675358,FALSE
YMR246W,2120078,FALSE
YMR247C,4820459,FALSE
YMR250W,1788470,FALSE
YMR251W,1150529,FALSE
YMR252C,420586,FALSE
YMR253C,1272860,FALSE
YMR254C,327574,FALSE
YMR255W,584368,FALSE
YMR256C,196144,FALSE
YMR257C,2476961,FALSE
YMR258C,1691414,FALSE
YMR259C,4321025,FALSE
YMR260C,478213,FALSE
YMR261C,3210947,FALSE
YMR262W,963493,FALSE
YMR263W,746128,FALSE
YMR264W,629863,FALSE
YMR265C,1421477,FALSE
YMR266W,2929889,FALSE
YMR267W,954394,FALSE
YMR268C,1360817,FALSE
YMR269W,683446,FALSE
YMR270C,1122221,FALSE
YMR271C,706699,FALSE
YMR272C,1218266,FALSE
YMR273C,3308003,TRUE
YMR274C,969559,FALSE
YMR275C,2975384,FALSE
YMR276W,1203101,FALSE
YMR277W,2310146,FALSE
YMR278W,1903724,FALSE
YMR279C,1655018,FALSE
YMR280C,4366520,FALSE
YMR281W,936196,FALSE
YMR282C,1773305,FALSE
YMR283C,1570094,FALSE
YMR284W,1840031,FALSE
YMR285C,1578182,FALSE
YMR286W,275002,FALSE
YMR287C,2953142,FALSE
YMR288W,2961230,FALSE
YMR289W,1148507,FALSE
YMR290C,1545830,FALSE
YMR291W,1791503,FALSE
YMR292W,516631,FALSE
YMR293C,1424510,FALSE
YMR294W,1145474,FALSE
YMR295C,611665,FALSE
YMR296C,1706579,FALSE
YMR297W,1627721,FALSE
YMR298W,469114,FALSE
YMR299C,960460,FALSE
YMR300C,1562006,FALSE
YMR301C,2106935,FALSE
YMR302C,2600303,FALSE
YMR303C,1108067,FALSE
YMR304W,3744755,FALSE
YMR305C,1236464,FALSE
YMR306W,5431103,FALSE
YMR307W,1718711,FALSE
YMR308C,3336311,FALSE
YMR309C,2483027,FALSE
YMR310C,977647,FALSE
YMR311C,726919,FALSE
YMR312W,842173,FALSE
YMR313C,1961351,FALSE
YMR314W,723886,FALSE
YMR315W,1072682,FALSE
YMR316W,1033253,FALSE
YMR317W,4500983,FALSE
YMR318C,1106045,FALSE
YMR319C,1688381,FALSE
YMR320W,368014,FALSE
YMR321C,332629,FALSE
YMR322C,735007,FALSE
YMR323W,1383059,FALSE
YMR324C,261859,FALSE
YMR325W,414520,FALSE
YMR326C,513598,FALSE
YNL001W,1225343,FALSE
YNL002C,996856,FALSE
YNL003C,876547,FALSE
YNL004W,1737920,FALSE
YNL005C,1139408,FALSE
YNL006W,933163,FALSE
YNL007C,1272860,FALSE
YNL008C,2064473,FALSE
YNL009W,1289036,FALSE
YNL010W,745117,FALSE
YNL011C,1360817,FALSE
YNL012W,2012912,FALSE
YNL013C,393289,FALSE
YNL014W,3201848,FALSE
YNL015W,241639,FALSE
YNL016W,1562006,FALSE
YNL017C,639973,FALSE
YNL018C,1957307,FALSE
YNL019C,878569,FALSE
YNL020C,1955285,FALSE
YNL021W,2155463,FALSE
YNL022C,1500335,FALSE
YNL023C,3035033,FALSE
YNL024C,760282,FALSE
YNL025C,1011010,FALSE
YNL026W,1482137,FALSE
YNL027W,2318234,FALSE
YNL028W,349816,FALSE
YNL029C,1602446,FALSE
YNL030W,326563,FALSE
YNL031C,426652,FALSE
YNL032W,866437,FALSE
YNL033W,877558,FALSE
YNL034W,1884515,FALSE
YNL035C,1194002,FALSE
YNL036W,684457,FALSE
YNL037C,1106045,FALSE
YNL038W,805777,FALSE
YNL039W,1821833,FALSE
YNL040W,1401257,FALSE
YNL041C,2581094,TRUE
YNL042W,1258706,FALSE
YNL043C,335662,FALSE
YNL044W,628852,FALSE
YNL045W,2053352,FALSE
YNL046W,535840,FALSE
YNL047C,2019989,FALSE
YNL048W,1678271,FALSE
YNL049C,2700392,FALSE
YNL050C,933163,FALSE
YNL051W,1237475,FALSE
YNL052W,478213,FALSE
YNL053W,1562006,FALSE
YNL054W,3690161,FALSE
YNL055C,872503,FALSE
YNL056W,615709,FALSE
YNL057W,347794,FALSE
YNL058C,985735,FALSE
YNL059C,2334410,FALSE
YNL061W,1888559,FALSE
YNL062C,1463939,FALSE
YNL063W,969559,FALSE
YNL064C,1263761,FALSE
YNL065W,1792514,FALSE
YNL066W,1697480,FALSE
YNL067W,593467,FALSE
YNL068C,2634677,TRUE
YNL069C,1074704,FALSE
YNL070W,196144,FALSE
YNL071W,1485170,FALSE
YNL072W,945295,FALSE
YNL073W,1761173,FALSE
YNL074C,1392158,FALSE
YNL075W,893734,FALSE
YNL076W,1803635,FALSE
YNL077W,1645919,FALSE
YNL078W,1414400,FALSE
YNL079C,617731,FALSE
YNL080C,1139408,FALSE
YNL081C,447883,FALSE
YNL082W,2687249,FALSE
YNL083W,1537742,FALSE
YNL084C,1084814,FALSE
YNL085W,2531555,FALSE
YNL086W,323530,FALSE
YNL087W,3600182,FALSE
YNL088W,4402916,FALSE
YNL089C,497422,FALSE
YNL090W,598522,FALSE
YNL091W,3778118,FALSE
YNL092W,1265783,FALSE
YNL093W,683446,FALSE
YNL094W,1800602,FALSE
YNL095C,1988648,FALSE
YNL096C,952372,FALSE
YNL097C,1017076,FALSE
YNL098C,998878,FALSE
YNL099C,763315,FALSE
YNL100W,724897,FALSE
YNL101W,2179727,FALSE
YNL102W,4490873,FALSE
YNL103W,2074583,FALSE
YNL104C,1903724,FALSE
YNL105W,444850,FALSE
YNL106C,3602204,FALSE
YNL107W,699622,FALSE
YNL108C,833074,FALSE
YNL109W,563137,FALSE
YNL110C,696589,FALSE
YNL111C,393289,FALSE
YNL112W,2901581,FALSE
YNL113W,447883,FALSE
YNL114C,401377,FALSE
YNL115C,1976516,FALSE
YNL116W,1597391,FALSE
YNL117W,1694447,FALSE
YNL118C,2962241,FALSE
YNL119W,1528643,FALSE
YNL120C,502477,FALSE
YNL121C,1907768,FALSE
YNL122C,362959,FALSE
YNL123W,3038066,FALSE
YNL124W,1603457,FALSE
YNL125C,2091770,FALSE
YNL126W,2580083,FALSE
YNL127W,2904614,FALSE
YNL128W,1331498,FALSE
YNL129W,743095,FALSE
YNL130C,1299146,FALSE
YNL131W,475180,FALSE
YNL132W,3217013,FALSE
YNL133C,538873,FALSE
YNL134C,1154573,FALSE
YNL135C,359926,FALSE
YNL136W,1304201,FALSE
YNL137C,1488203,FALSE
YNL138W,1612556,FALSE
YNL139C,4866965,FALSE
YNL140C,596500,FALSE
YNL141W,1066616,FALSE
YNL142W,1548863,FALSE
YNL143C,437773,FALSE
YNL144C,2316212,FALSE
YNL145W,129418,FALSE
YNL146W,317464,FALSE
YNL147W,461026,FALSE
YNL148C,787579,FALSE
YNL149C,405421,FALSE
YNL150W,425641,FALSE
YNL151C,775447,FALSE
YNL152W,1261739,FALSE
YNL153C,405421,FALSE
YNL154C,1709612,FALSE
YNL155W,845206,FALSE
YNL156C,921031,FALSE
YNL157W,524719,FALSE
YNL158W,614698,FALSE
YNL159C,890701,TRUE
YNL160W,1107056,FALSE
YNL161W,2546720,FALSE
YNL162W,926086,FALSE
YNL163C,3381806,FALSE
YNL164C,1078748,FALSE
YNL165W,1245563,FALSE
YNL166C,1391147,FALSE
YNL167C,2104913,FALSE
YNL168C,799711,FALSE
YNL169C,1536731,FALSE
YNL170W,411487,FALSE
YNL171C,384190,FALSE
YNL172W,5348201,FALSE
YNL173C,1138397,FALSE
YNL174W,594478,FALSE
YNL175C,1241519,FALSE
YNL176C,1979549,FALSE
YNL177C,951361,FALSE
YNL178W,784546,FALSE
YNL179C,551005,FALSE
YNL180C,1018087,FALSE
YNL181W,1286003,FALSE
YNL182C,1697480,FALSE
YNL183C,2416301,TRUE
YNL184C,341728,FALSE
YNL185C,493378,FALSE
YNL186W,3001670,FALSE
YNL187W,1096946,FALSE
YNL188W,1330487,FALSE
YNL189W,1658051,FALSE
YNL190W,693556,FALSE
YNL191W,1099979,FALSE
YNL192W,3449543,FALSE
YNL193W,1707590,FALSE
YNL194C,940240,FALSE
YNL195C,831052,FALSE
YNL196C,924064,TRUE
YNL197C,2052341,FALSE
YNL198C,317464,FALSE
YNL199C,1645919,FALSE
YNL200C,760282,FALSE
YNL201C,2622545,FALSE
YNL202W,900811,FALSE
YNL203C,629863,FALSE
YNL204C,924064,FALSE
YNL205C,454960,FALSE
YNL206C,1430576,FALSE
YNL207W,1303190,FALSE
YNL208W,690523,FALSE
YNL209W,1873394,FALSE
YNL210W,834085,FALSE
YNL211C,275002,FALSE
YNL212W,2385971,FALSE
YNL213C,663226,FALSE
YNL214W,617731,FALSE
YNL215W,996856,FALSE
YNL216W,2564918,FALSE
YNL217W,1002922,FALSE
YNL218W,1818800,FALSE
YNL219C,1698491,FALSE
YNL220W,1327454,FALSE
YNL221C,2668040,FALSE
YNL222W,638962,FALSE
YNL223W,1512467,FALSE
YNL224C,2355641,FALSE
YNL225C,1787459,FALSE
YNL226W,428674,FALSE
YNL227C,1812734,FALSE
YNL228W,805777,FALSE
YNL229C,1128287,FALSE
YNL230C,1166705,FALSE
YNL231C,1078748,FALSE
YNL232W,899800,TRUE
YNL233W,2733755,FALSE
YNL234W,1311278,FALSE
YNL235C,447883,FALSE
YNL236W,2984483,TRUE
YNL237W,1406312,FALSE
YNL238W,2483027,FALSE
YNL239W,1399235,FALSE
YNL240C,1512467,FALSE
YNL241C,1584248,FALSE
YNL242W,4842701,FALSE
YNL243W,2973362,FALSE
YNL244C,341728,FALSE
YNL245C,560104,FALSE
YNL246W,910921,FALSE
YNL247W,2353619,FALSE
YNL248C,1272860,FALSE
YNL249C,1659062,FALSE
YNL250W,4105682,TRUE
YNL251C,1758140,FALSE
